orgyear,orgtype,orgid,orgchapter,rowid,rowname,rowlevel,rowparent,rozpocet,pozmenach,skutecnost
2012,OSS,75151511,314,39,Poskytnuté neinvestiční příspěvky a náhrady (část),tree-depth-4,38,14920,16289,16289
2012,OSS,75151511,314,40,Zaplacené sankce,tree-depth-4,38,0,309,309
2012,OSS,75151511,314,41,Neinvestiční transfery obyvatelstvu,tree-depth-2,2,24783,23526,23526
2012,OSS,75151511,314,42,Náhrady placené obyvatelstvu,tree-depth-3,41,1080,423,423
2012,OSS,75151511,314,43,Náhrady mezd v době nemoci,tree-depth-4,42,1080,423,423
2012,OSS,75151511,314,44,Sociální dávky,tree-depth-3,41,23703,23103,23103
2012,OSS,75151511,314,45,Sociální dávky,tree-depth-4,44,23703,23103,23103
2012,OSS,75151511,314,46,Neinvestiční transfery veřejnoprávním subjektům amezi peněžními fondy téhož subjektu,tree-depth-2,2,9055,9231,9201
2012,OSS,75151511,314,47,Ostatní neinvestiční transfery jiným veřejným rozpočtům,tree-depth-3,46,135,162,162
2012,OSS,75151511,314,48,Platby daní a poplatků státnímu rozpočtu,tree-depth-4,47,135,162,162
2012,OSS,75151511,314,49,Převody vlastním fondům,tree-depth-3,46,8920,9069,9039
2012,OSS,75151511,314,50,Převody fondu kulturních a sociálních potřeb a sociálnímu fondu obcí a krajů,tree-depth-4,49,8920,9069,9039
2012,OSS,75151511,314,51,Ostatní neinvestiční výdaje,tree-depth-2,2,0,21389,0
2012,OSS,75151511,314,52,Ostatní neinvestiční výdaje,tree-depth-3,51,0,21389,0
2012,OSS,75151511,314,53,Nespecifikované rezervy,tree-depth-4,52,0,21389,0
2012,OSS,75151511,314,54,"Výdaje na platy, ostatní platby za provedenou práci a pojistné",tree-depth-2,2,1200310,1220950,1217230
2012,OSS,75151511,314,55,Ostatní platby za provedenou práci,tree-depth-3,54,5009,5739,6039
2012,OSS,75151511,314,56,Odstupné,tree-depth-4,55,900,403,403
2012,OSS,75151511,314,57,Ostatní osobní výdaje,tree-depth-4,55,245,100,400
2012,OSS,75151511,314,58,Ostatní platby za provedenou práci jinde nezařazené,tree-depth-4,55,3864,5236,5236
2012,OSS,75151511,314,59,Platy,tree-depth-3,54,892016,906876,903876
2012,OSS,75151511,314,60,Platy zaměstnanců ozbrojených sborů a složek ve služebním poměru,tree-depth-4,59,772709,786754,786754
2012,OSS,75151511,314,61,Platy zaměstnanců v pracovním poměru,tree-depth-4,59,119307,120122,117122
2012,OSS,75151511,314,62,Povinné pojistné placené zaměstnavatelem,tree-depth-3,54,303285,308335,307315
2012,OSS,75151511,314,63,Povinné pojistné na sociální zabezpečení a příspěvek na státní politiku zaměstnanosti,tree-depth-4,62,223004,226869,225849
2012,OSS,75151511,314,64,Povinné pojistné na veřejné zdravotní pojištění,tree-depth-4,62,80281,81466,81466
2012,OSS,75151511,314,65,Kapitálové výdaje,tree-depth-1,0,101829,42489,115341
2012,OSS,75151511,314,66,Investiční nákupy a související výdaje,tree-depth-2,65,101829,42489,115341
2012,OSS,75151511,314,67,Pořízení dlouhodobého hmotného majetku,tree-depth-3,66,101679,42339,112485
2012,OSS,75151511,314,68,"Budovy, haly a stavby",tree-depth-4,67,84975,30728,54150
2012,OSS,75151511,314,69,Dopravní prostředky,tree-depth-4,67,16704,4200,2231
2012,OSS,75151511,314,70,"Stroje, přístroje a zařízení",tree-depth-4,67,0,4488,30977
2012,OSS,75151511,314,71,Výpočetní technika,tree-depth-4,67,0,2923,25127
2012,OSS,75151511,314,72,Pořízení dlouhodobého nehmotného majetku,tree-depth-3,66,150,150,2856
2012,OSS,75151511,314,73,Programové vybavení,tree-depth-4,72,150,150,2856
2012,OSS,75151499,314,0,Krajské ředitelství policie Jihomoravského kraje,0,None,2194807,2267082,2372078
2012,OSS,75151499,314,2,Běžné výdaje,tree-depth-1,0,2158429,2227945,2199979
2012,OSS,75151499,314,3,Neinvestiční nákupy a související výdaje,tree-depth-2,2,257957,252560,262764
2012,OSS,75151499,314,4,Nákup materiálu,tree-depth-3,3,48924,81026,89770
2012,OSS,75151499,314,5,Drobný hmotný dlouhodobý majetek,tree-depth-4,4,19389,35258,41068
2012,OSS,75151499,314,6,"Knihy, učební pomůcky a tisk",tree-depth-4,4,85,170,172
2012,OSS,75151499,314,7,Léky a zdravotnický materiál,tree-depth-4,4,136,55,56
2012,OSS,75151499,314,8,Nákup materiálu jinde nezařazený,tree-depth-4,4,28325,44235,47165
2012,OSS,75151499,314,9,Nákup zboží (za účelem dalšího prodeje),tree-depth-4,4,180,72,72
2012,OSS,75151499,314,10,Ochranné pomůcky,tree-depth-4,4,200,457,457
2012,OSS,75151499,314,11,Potraviny,tree-depth-4,4,609,774,774
2012,OSS,75151499,314,12,"Prádlo, oděv a obuv",tree-depth-4,4,0,6,6
2012,OSS,75151499,314,13,Nákup služeb,tree-depth-3,3,19599,22775,23095
2012,OSS,75151499,314,14,"Konzultační, poradenské a právní služby",tree-depth-4,13,398,261,269
2012,OSS,75151499,314,15,Nájemné,tree-depth-4,13,2741,2919,2919
2012,OSS,75151499,314,16,Nákup ostatních služeb,tree-depth-4,13,10935,10915,11113
2012,OSS,75151499,314,17,Služby peněžních ústavů,tree-depth-4,13,215,178,178
2012,OSS,75151499,314,18,Služby pošt,tree-depth-4,13,3000,3062,3062
2012,OSS,75151499,314,19,Služby školení a vzdělávání,tree-depth-4,13,230,564,679
2012,OSS,75151499,314,20,Služby telekomunikací a radiokomunikací,tree-depth-4,13,2080,4876,4876
2012,OSS,75151499,314,21,"Nákup vody, paliv a energie",tree-depth-3,3,106766,79872,80402
2012,OSS,75151499,314,22,Elektrická energie,tree-depth-4,21,20200,16327,16374
2012,OSS,75151499,314,23,Nákup ostatních paliv a energie,tree-depth-4,21,90,116,116
2012,OSS,75151499,314,24,Pevná paliva,tree-depth-4,21,70,54,54
2012,OSS,75151499,314,25,Plyn,tree-depth-4,21,16560,14327,14341
2012,OSS,75151499,314,26,Pohonné hmoty a maziva,tree-depth-4,21,51206,26704,27135
2012,OSS,75151499,314,27,Studená voda,tree-depth-4,21,5140,4965,5002
2012,OSS,75151499,314,28,Teplo,tree-depth-4,21,13500,17379,17379
2012,OSS,75151499,314,29,Ostatní nákupy,tree-depth-3,3,63943,50933,51539
2012,OSS,75151499,314,30,Cestovné (tuzemské i zahraniční),tree-depth-4,29,9794,5449,5826
2012,OSS,75151499,314,31,Opravy a udržování,tree-depth-4,29,27345,15362,15407
2012,OSS,75151499,314,32,Ostatní nákupy jinde nezařazené,tree-depth-4,29,13710,12554,12554
2012,OSS,75151499,314,33,Pohoštění,tree-depth-4,29,191,223,337
2012,OSS,75151499,314,34,Programové vybavení,tree-depth-4,29,12903,17338,17408
2012,OSS,75151499,314,35,Účastnické poplatky na konference,tree-depth-4,29,0,7,7
2012,OSS,75151499,314,36,Úroky a ostatní finanční výdaje,tree-depth-3,3,5,40,40
2012,OSS,75151499,314,37,Kursové rozdíly ve výdajích,tree-depth-4,36,5,40,40
2012,OSS,75151499,314,38,"Výdaje související s neinvestičními nákupy, příspěvky, náhrady a věcné dary",tree-depth-3,3,18720,17915,17919
2012,OSS,75151499,314,39,Ostatní výdaje související s neinvestičními nákupy,tree-depth-4,38,26,23,23
2012,OSS,75151499,314,40,Poskytnuté neinvestiční příspěvky a náhrady (část),tree-depth-4,38,18691,17892,17896
2012,OSS,75151499,314,41,Zaplacené sankce,tree-depth-4,38,3,0,0
2012,OSS,75151499,314,42,Neinvestiční transfery obyvatelstvu,tree-depth-2,2,44842,35424,35424
2012,OSS,75151499,314,43,Náhrady placené obyvatelstvu,tree-depth-3,42,1500,782,782
2012,OSS,75151499,314,44,Náhrady mezd v době nemoci,tree-depth-4,43,1500,782,782
2012,OSS,75151499,314,45,Sociální dávky,tree-depth-3,42,43342,34642,34642
2012,OSS,75151499,314,46,Sociální dávky,tree-depth-4,45,43342,34642,34642
2012,OSS,75151499,314,47,Neinvestiční transfery veřejnoprávním subjektům amezi peněžními fondy téhož subjektu,tree-depth-2,2,13797,14529,14529
2012,OSS,75151499,314,48,Ostatní neinvestiční transfery jiným veřejným rozpočtům,tree-depth-3,47,122,532,532
2012,OSS,75151499,314,49,"Platby daní a poplatků krajům, obcím a státním fondům",tree-depth-4,48,0,404,404
2012,OSS,75151499,314,50,Platby daní a poplatků státnímu rozpočtu,tree-depth-4,48,122,98,98
2012,OSS,75151499,314,51,Úhrady sankcí jiným rozpočtům,tree-depth-4,48,0,30,30
2012,OSS,75151499,314,52,Převody vlastním fondům,tree-depth-3,47,13675,13997,13997
2012,OSS,75151499,314,53,Převody fondu kulturních a sociálních potřeb a sociálnímu fondu obcí a krajů,tree-depth-4,52,13675,13997,13997
2012,OSS,75151499,314,54,Ostatní neinvestiční výdaje,tree-depth-2,2,0,38081,345
2012,OSS,75151499,314,55,Ostatní neinvestiční výdaje,tree-depth-3,54,0,38081,345
2012,OSS,75151499,314,56,Nespecifikované rezervy,tree-depth-4,55,0,37736,0
2012,OSS,75151499,314,57,Ostatní neinvestiční výdaje jinde nezařazené,tree-depth-4,55,0,345,345
2012,OSS,75151499,314,58,"Výdaje na platy, ostatní platby za provedenou práci a pojistné",tree-depth-2,2,1841833,1887351,1886916
2012,OSS,75151499,314,59,Mzdové náhrady,tree-depth-3,58,0,112,112
2012,OSS,75151499,314,60,Mzdové náhrady,tree-depth-4,59,0,112,112
2012,OSS,75151499,314,61,Ostatní platby za provedenou práci,tree-depth-3,58,9433,11655,11165
2012,OSS,75151499,314,62,Odstupné,tree-depth-4,61,850,323,323
2012,OSS,75151499,314,63,Ostatní osobní výdaje,tree-depth-4,61,2546,1771,2131
2012,OSS,75151499,314,64,Ostatní platby za provedenou práci jinde nezařazené,tree-depth-4,61,6037,9561,8711
2012,OSS,75151499,314,65,Platy,tree-depth-3,58,1367463,1399689,1399730
2012,OSS,75151499,314,66,Platy zaměstnanců ozbrojených sborů a složek ve služebním poměru,tree-depth-4,65,1207519,1238430,1238430
2012,OSS,75151499,314,67,Platy zaměstnanců v pracovním poměru,tree-depth-4,65,159944,161259,161300
2012,OSS,75151499,314,68,Povinné pojistné placené zaměstnavatelem,tree-depth-3,58,464937,475895,475909
2012,OSS,75151499,314,69,Povinné pojistné na sociální zabezpečení a příspěvek na státní politiku zaměstnanosti,tree-depth-4,68,341865,349570,349544
2012,OSS,75151499,314,70,Povinné pojistné na veřejné zdravotní pojištění,tree-depth-4,68,123072,126325,126365
2012,OSS,75151499,314,71,Kapitálové výdaje,tree-depth-1,0,36378,39137,172100
2012,OSS,75151499,314,72,Investiční nákupy a související výdaje,tree-depth-2,71,36378,39137,172100
2012,OSS,75151499,314,73,Pořízení dlouhodobého hmotného majetku,tree-depth-3,72,34752,39000,162080
2012,OSS,75151499,314,74,"Budovy, haly a stavby",tree-depth-4,73,32050,30268,98354
2012,OSS,75151499,314,75,Dopravní prostředky,tree-depth-4,73,2702,4307,6417
2012,OSS,75151499,314,76,"Stroje, přístroje a zařízení",tree-depth-4,73,0,3681,35499
2012,OSS,75151499,314,77,Výpočetní technika,tree-depth-4,73,0,744,21809
2012,OSS,75151499,314,78,Pořízení dlouhodobého nehmotného majetku,tree-depth-3,72,1626,137,10020
2012,OSS,75151499,314,79,Ostatní nákup dlouhodobého nehmotného majetku,tree-depth-4,78,0,0,883
2012,OSS,75151499,314,80,Programové vybavení,tree-depth-4,78,1626,137,9137
2012,OSS,72051612,314,0,Krajské ředitelství policie Karlovarského kraje,0,None,813201,857371,916948
2012,OSS,72051612,314,2,Běžné výdaje,tree-depth-1,0,805992,841040,843448
2012,OSS,72051612,314,3,Neinvestiční nákupy a související výdaje,tree-depth-2,2,112581,111726,124272
2012,OSS,72051612,314,4,Nákup materiálu,tree-depth-3,3,18855,29965,38614
2012,OSS,72051612,314,5,Drobný hmotný dlouhodobý majetek,tree-depth-4,4,8389,13587,16850
2012,OSS,72051612,314,6,"Knihy, učební pomůcky a tisk",tree-depth-4,4,5,73,73
2012,OSS,72051612,314,7,Léky a zdravotnický materiál,tree-depth-4,4,80,35,35
